company_name,company_number,registered_office_address,postcode,phone,website,sic_codes,company_status,date_of_creation,director_names,director_roles,officer_count,crm_detected,crm_confidence,crm_evidence,blast_segment,wisecall_tier,corporate_group,corporate_group_name,area,source,notes,email,branch_id,profile_url,rightmove_company_id
Martin & Co,,"2 Watson Heights, Chelmsford, Essex, CM1 1AF",CM1 1AF,01245 945730,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),Yes,Martin & Co,Chelmsford,Rightmove Essex directory,branch_id:57316; profile:https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Chelmsford-57316.html; sales:Yes; lettings:Yes; phones:01245 945730; 020 4520 2109,,57316,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Chelmsford-57316.html,6236
Martin & Co,,"11 , 
North Hill, 
Colchester, 
CO1 1DZ ,",CO1 1DZ,01206 586115,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),Yes,Martin & Co,Colchester,Rightmove Essex directory,branch_id:7933; profile:https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Colchester-7933.html; sales:Yes; lettings:Yes; phones:01206 586087; 01206 586115,,7933,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Colchester-7933.html,6236
Martin & Co,,"215a North Street,, 
Romford,, 
RM1 4QA",RM1 4QA,01708 204955,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),Yes,Martin & Co,Romford,Rightmove Essex directory,branch_id:93929; profile:https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Romford-93929.html; sales:Yes; lettings:Yes; phones:01708 204955; 01708 205543,,93929,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Romford-93929.html,6236
Martin & Co,,"G36, , 
228-230 , 
The Victoria Shopping Centre, , 
Southend on Sea, Essex, , 
SS2 5SP",SS2 5SP,01702 967310,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),Yes,Martin & Co,Southend,Rightmove Essex directory,branch_id:21443; profile:https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Southend-21443.html; sales:Yes; lettings:Yes; phones:01702 419875; 01702 967310,,21443,https://www.rightmove.co.uk/estate-agents/agent/Martin-and-Co/Southend-21443.html,6236
Matthew James Property Consultants,,"Suite 7 Runkins Farm, , 
Langham Lane, , 
Boxted, , 
Colchester, , 
CO4 5HZ",CO4 5HZ,01202 145316,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Colchester,Rightmove Essex directory,branch_id:76221; profile:https://www.rightmove.co.uk/estate-agents/agent/Matthew-James-Property-Consultants/Colchester-76221.html; sales:No; lettings:Yes; phones:01202 145316,,76221,https://www.rightmove.co.uk/estate-agents/agent/Matthew-James-Property-Consultants/Colchester-76221.html,24324
Maybury Estates,,"56 Longbridge Road, Braking, Essex IG11 8RT",IG11 8RT,020 4572 0957,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Barking,Rightmove Essex directory,branch_id:289238; profile:https://www.rightmove.co.uk/estate-agents/agent/Maybury-Estates/Barking-289238.html; sales:Yes; lettings:No; phones:020 4572 0957,,289238,https://www.rightmove.co.uk/estate-agents/agent/Maybury-Estates/Barking-289238.html,94040
McCartney Sales & Lettings,,"74 Moulsham Street,, 
Chelmsford,, 
CM2 0JA",CM2 0JA,01245 945622,https://www.guildproperty.co.uk,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Chelmsford,Rightmove Essex directory,branch_id:7873; profile:https://www.rightmove.co.uk/estate-agents/agent/McCartney-Sales-and-Lettings/Chelmsford-7873.html; sales:Yes; lettings:No; phones:01245 945622,,7873,https://www.rightmove.co.uk/estate-agents/agent/McCartney-Sales-and-Lettings/Chelmsford-7873.html,2679
McCartney Sales & Lettings,,"74 Moulsham Street,, 
Chelmsford,, 
CM2 0JA",CM2 0JA,01245 950919,https://www.guildproperty.co.uk,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Chelmsford,Rightmove Essex directory,branch_id:280073; profile:https://www.rightmove.co.uk/estate-agents/agent/McCartney-Sales-and-Lettings/Chelmsford-280073.html; sales:No; lettings:Yes; phones:01245 950919,,280073,https://www.rightmove.co.uk/estate-agents/agent/McCartney-Sales-and-Lettings/Chelmsford-280073.html,2679
"McRae's Sales, Lettings & Management",,"18 The Avenue,, 
Highams Park,, 
London,, 
E4 9LD",E4 9LD,020 3856 7884,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,London,Rightmove Essex directory,branch_id:22568; profile:https://www.rightmove.co.uk/estate-agents/agent/McRaes-Sales-Lettings-and-Management/London-22568.html; sales:Yes; lettings:No; phones:020 3856 7884,,22568,https://www.rightmove.co.uk/estate-agents/agent/McRaes-Sales-Lettings-and-Management/London-22568.html,8969
"McRae's Sales, Lettings & Management",,"18 The Avenue,, 
London,, 
E4 9LD",E4 9LD,020 3889 5944,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,London - lettings,Rightmove Essex directory,branch_id:40377; profile:https://www.rightmove.co.uk/estate-agents/agent/McRaes-Sales-Lettings-and-Management/London---lettings-40377.html; sales:No; lettings:Yes; phones:020 3889 5944,,40377,https://www.rightmove.co.uk/estate-agents/agent/McRaes-Sales-Lettings-and-Management/London---lettings-40377.html,8969
Meacock & Jones,,"106 Hutton Road,, 
Shenfield,, 
Brentwood,, 
CM15 8NQ",CM15 8NQ,01277 674791,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Shenfield,Rightmove Essex directory,branch_id:20834; profile:https://www.rightmove.co.uk/estate-agents/agent/Meacock-and-Jones/Shenfield-20834.html; sales:Yes; lettings:Yes; phones:01277 674791; 01277 674865,,20834,https://www.rightmove.co.uk/estate-agents/agent/Meacock-and-Jones/Shenfield-20834.html,24489
Metra,,"Argent House, , 
Barking, , 
London, , 
IG11 0ZG",IG11 0ZG,020 4652 6302,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Argent House - Barking Riverside,Rightmove Essex directory,branch_id:86739; profile:https://www.rightmove.co.uk/estate-agents/agent/Metra/Argent-House---Barking-Riverside-86739.html; sales:No; lettings:Yes; phones:020 4652 6302,,86739,https://www.rightmove.co.uk/estate-agents/agent/Metra/Argent-House---Barking-Riverside-86739.html,28116
Metra,,"AMIES TERRACE,, 
Barking,, 
IG11 0ZG",IG11 0ZG,020 4652 9856,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Metra - Barking Riverside,Rightmove Essex directory,branch_id:85731; profile:https://www.rightmove.co.uk/estate-agents/agent/Metra/Metra---Barking-Riverside-85731.html; sales:No; lettings:Yes; phones:020 4652 9856,,85731,https://www.rightmove.co.uk/estate-agents/agent/Metra/Metra---Barking-Riverside-85731.html,28116
Metra,,"St Andrews House Campus Avenue,, 
Dagenham,, 
RM8 2GN",RM8 2GN,020 4652 6177,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,St Andrews House (UEL),Rightmove Essex directory,branch_id:85788; profile:https://www.rightmove.co.uk/estate-agents/agent/Metra/St-Andrews-House-UEL-85788.html; sales:No; lettings:Yes; phones:020 4652 6177,,85788,https://www.rightmove.co.uk/estate-agents/agent/Metra/St-Andrews-House-UEL-85788.html,28116
Metra,,"Good Wood Apartments Parade Gardens,, 
London,, 
E4 8EB",E4 8EB,020 4538 5656,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Walthamstow Dogs,Rightmove Essex directory,branch_id:85812; profile:https://www.rightmove.co.uk/estate-agents/agent/Metra/Walthamstow-Dogs-85812.html; sales:No; lettings:Yes; phones:020 4538 5656,,85812,https://www.rightmove.co.uk/estate-agents/agent/Metra/Walthamstow-Dogs-85812.html,28116
Michaels Property Consultants Ltd,,"61a High Street, 
Braintree, 
CM7 1JX ,",CM7 1JX,01376 315794,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Braintree,Rightmove Essex directory,branch_id:162887; profile:https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Braintree-162887.html; sales:Yes; lettings:No; phones:01376 315794,,162887,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Braintree-162887.html,40243
Michaels Property Consultants Ltd,,"61a High Street,, 
Braintree,, 
CM7 1JX",CM7 1JX,01376 312607,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Braintree,Rightmove Essex directory,branch_id:163511; profile:https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Braintree-163511.html; sales:No; lettings:Yes; phones:01376 312607,,163511,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Braintree-163511.html,40243
Michaels Property Consultants Ltd,,"Rebow House , 
62 Head Street, 
Colchester, 
CO1 1PB",CO1 1PB,01206 586116,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Colchester,Rightmove Essex directory,branch_id:112702; profile:https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Colchester-112702.html; sales:No; lettings:Yes; phones:01206 586116,,112702,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Colchester-112702.html,40243
Michaels Property Consultants Ltd,,"Rebow House, 
62 Head Street, 
Colchester, 
CO1 1PB",CO1 1PB,01206 586143,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Colchester,Rightmove Essex directory,branch_id:112117; profile:https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Colchester-112117.html; sales:Yes; lettings:No; phones:01206 586143,,112117,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Colchester-112117.html,40243
Michaels Property Consultants Ltd,,"8 Bridge Street,, 
Halstead,, 
CO9 1HT",CO9 1HT,01787 322107,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Halstead,Rightmove Essex directory,branch_id:242594; profile:https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Halstead-242594.html; sales:Yes; lettings:No; phones:01787 322107,,242594,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Halstead-242594.html,40243
Michaels Property Consultants Ltd,,"140 High Street,, 
Wivenhoe,, 
CO7 9AF",CO7 9AF,01206 586091,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Wivenhoe,Rightmove Essex directory,branch_id:145154; profile:https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Wivenhoe-145154.html; sales:Yes; lettings:No; phones:01206 586091,,145154,https://www.rightmove.co.uk/estate-agents/agent/Michaels-Property-Consultants-Ltd/Wivenhoe-145154.html,40243
Mike Vincent & Son,,"59 Station Road,, 
Clacton-On-Sea,, 
CO15 1SD",CO15 1SD,01255 442182,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Clacton On Sea,Rightmove Essex directory,branch_id:79050; profile:https://www.rightmove.co.uk/estate-agents/agent/Mike-Vincent-and-Son/Clacton-On-Sea-79050.html; sales:Yes; lettings:Yes; phones:01255 220232; 01255 442182,,79050,https://www.rightmove.co.uk/estate-agents/agent/Mike-Vincent-and-Son/Clacton-On-Sea-79050.html,25299
Milegate (VIRTUAL GPM BRANCH),,"220 The Vale, , 
London , 
NW11 8SR",NW11 8SR,020 3909 6338,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Essex,Rightmove Essex directory,branch_id:284378; profile:https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-284378.html; sales:No; lettings:Yes; phones:020 3909 6338,,284378,https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-284378.html,44428
Milegate (VIRTUAL GPM BRANCH),,"220 The Vale, , 
London , 
NW11 8SR",NW11 8SR,020 3909 6338,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Essex,Rightmove Essex directory,branch_id:293894; profile:https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-293894.html; sales:No; lettings:Yes; phones:020 3909 6338,,293894,https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-293894.html,44428
Milegate (VIRTUAL GPM BRANCH),,"Shown: 220 The Vale, , 
London , 
NW11 8SR,",NW11 8SR,020 3909 6338,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Essex,Rightmove Essex directory,branch_id:83832; profile:https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-83832.html; sales:No; lettings:Yes; phones:020 3909 6338,,83832,https://www.rightmove.co.uk/estate-agents/agent/Milegate-VIRTUAL-GPM-BRANCH-83832.html,44428
Millers Estate Agents,,"229 High Street,, 
Epping,, 
Essex,, 
CM16 4BP",CM16 4BP,01992 662310,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Epping,Rightmove Essex directory,branch_id:7593; profile:https://www.rightmove.co.uk/estate-agents/agent/Millers-Estate-Agents/Epping-7593.html; sales:Yes; lettings:Yes; phones:01992 662310; 01992 927805,,7593,https://www.rightmove.co.uk/estate-agents/agent/Millers-Estate-Agents/Epping-7593.html,2554
Montagues,,"84A High Street,, 
Epping,, 
CM16 4AE",CM16 4AE,01992 571175,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Epping,Rightmove Essex directory,branch_id:15875; profile:https://www.rightmove.co.uk/estate-agents/agent/Montagues/Epping-15875.html; sales:Yes; lettings:Yes; phones:01992 571175; 01992 662370,,15875,https://www.rightmove.co.uk/estate-agents/agent/Montagues/Epping-15875.html,6239
Morgan Brookes,,"105 High Street,, 
Benfleet,, 
SS7 1ND",SS7 1ND,01268 203704,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Benfleet,Rightmove Essex directory,branch_id:94684; profile:https://www.rightmove.co.uk/estate-agents/agent/Morgan-Brookes/Benfleet-94684.html; sales:Yes; lettings:Yes; phones:01268 203704; 01268 203732,,94684,https://www.rightmove.co.uk/estate-agents/agent/Morgan-Brookes/Benfleet-94684.html,33736
Moulsham Mill,,"Moulsham Mill, , 
Parkway, , 
Chelmsford, 
CM2 7PX",CM2 7PX,01245 945632,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Chelmsford,Rightmove Essex directory,branch_id:273668; profile:https://www.rightmove.co.uk/estate-agents/agent/Moulsham-Mill/Chelmsford-273668.html; sales:No; lettings:Yes; phones:01245 945632,,273668,https://www.rightmove.co.uk/estate-agents/agent/Moulsham-Mill/Chelmsford-273668.html,86579
Move +,,"Unit 6 , 
Goldbolts Business Park, 
Coggeshall Road,, 
Marks Tey,, 
CO6 1HS",CO6 1HS,01206 417423,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Colchester,Rightmove Essex directory,branch_id:257660; profile:https://www.rightmove.co.uk/estate-agents/agent/Move-/Colchester-257660.html; sales:Yes; lettings:No; phones:01206 417423,,257660,https://www.rightmove.co.uk/estate-agents/agent/Move-/Colchester-257660.html,79820
Mr O Estate Agents LTD,,Covering Tiptree,,01621 731621,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Tiptree,Rightmove Essex directory,branch_id:266831; profile:https://www.rightmove.co.uk/estate-agents/agent/Mr-O-Estate-Agents-LTD/Tiptree-266831.html; sales:Yes; lettings:No; phones:01621 731621,,266831,https://www.rightmove.co.uk/estate-agents/agent/Mr-O-Estate-Agents-LTD/Tiptree-266831.html,83663
Mullucks,,"Gothic House , 
1 High Street,, 
Harlow,, 
CM17 0DN",CM17 0DN,01277 674462,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Harlow,Rightmove Essex directory,branch_id:83208; profile:https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Harlow-83208.html; sales:Yes; lettings:Yes; phones:01277 674462; 01277 676058,,83208,https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Harlow-83208.html,4390
Mullucks,,"24 Church Street,, 
Saffron Walden,, 
Essex,, 
CB10 1JW",CB10 1JW,01799 611333,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Saffron Walden,Rightmove Essex directory,branch_id:28922; profile:https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Saffron-Walden-28922.html; sales:Yes; lettings:No; phones:01799 611333,,28922,https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Saffron-Walden-28922.html,4390
Mullucks,,"24 Church Street,, 
Saffron Walden,, 
Essex,, 
CB10 1JW",CB10 1JW,01799 610962,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Saffron Walden,Rightmove Essex directory,branch_id:29294; profile:https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Saffron-Walden-29294.html; sales:No; lettings:Yes; phones:01799 610962,,29294,https://www.rightmove.co.uk/estate-agents/agent/Mullucks/Saffron-Walden-29294.html,4390
Murdochs Property Shop,,"1 Station Road,, 
Stansted,, 
CM24 8BE",CM24 8BE,01279 598083,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Stansted,Rightmove Essex directory,branch_id:92317; profile:https://www.rightmove.co.uk/estate-agents/agent/Murdochs-Property-Shop/Stansted-92317.html; sales:Yes; lettings:Yes; phones:01279 598083; 01279 813318,,92317,https://www.rightmove.co.uk/estate-agents/agent/Murdochs-Property-Shop/Stansted-92317.html,32830
"Muvin, Powered by eXp",,"9 Church Hill, 
Little Waltham, 
Chelmsford, 
CM3 3LR",CM3 3LR,01279 976906,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Essex,Rightmove Essex directory,branch_id:272492; profile:https://www.rightmove.co.uk/estate-agents/agent/Muvin-Powered-by-eXp/Essex-272492.html; sales:Yes; lettings:No; phones:01279 976906,,272492,https://www.rightmove.co.uk/estate-agents/agent/Muvin-Powered-by-eXp/Essex-272492.html,65072
My Ideal Mortgage Property Partners,,"18 Derwent Parade,, 
South Ockendon,, 
RM15 5EE",RM15 5EE,01708 985516,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,South Ockendon,Rightmove Essex directory,branch_id:273959; profile:https://www.rightmove.co.uk/estate-agents/agent/My-Ideal-Mortgage-Property-Partners/South-Ockendon-273959.html; sales:Yes; lettings:No; phones:01708 985516,,273959,https://www.rightmove.co.uk/estate-agents/agent/My-Ideal-Mortgage-Property-Partners/South-Ockendon-273959.html,86648
My Moving Places,,"Frinton-On-Sea,, 
CO13 9NG",CO13 9NG,01255 442092,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Frinton On Sea,Rightmove Essex directory,branch_id:9038; profile:https://www.rightmove.co.uk/estate-agents/agent/My-Moving-Places/Frinton-On-Sea-9038.html; sales:Yes; lettings:No; phones:01255 442092,,9038,https://www.rightmove.co.uk/estate-agents/agent/My-Moving-Places/Frinton-On-Sea-9038.html,3038
NWES Property Services Limited,,"794 Cranbrook Road,, 
Barkingside,, 
Ilford,, 
IG6 1JS",IG6 1JS,020 4634 8521,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Queen Victoria House,Rightmove Essex directory,branch_id:87663; profile:https://www.rightmove.co.uk/estate-agents/agent/NWES-Property-Services-Limited/Queen-Victoria-House-87663.html; sales:No; lettings:Yes; phones:020 4634 8521,,87663,https://www.rightmove.co.uk/estate-agents/agent/NWES-Property-Services-Limited/Queen-Victoria-House-87663.html,93590
NWES Property Services Limited,,"Fort Road,, 
Tilbury,, 
RM18 7ND",RM18 7ND,01375 803744,,68310,active,,,,0,,,,Unknown CRM - manual check,Tier 3 - Unknown CRM (qualify on call),No,,Riverside Business Centre Tilbury,Rightmove Essex directory,branch_id:87675; profile:https://www.rightmove.co.uk/estate-agents/agent/NWES-Property-Services-Limited/Riverside-Business-Centre-Tilbury-87675.html; sales:No; lettings:Yes; phones:01375 803744,,87675,https://www.rightmove.co.uk/estate-agents/agent/NWES-Property-Services-Limited/Riverside-Business-Centre-Tilbury-87675.html,93590
